CompoundID,ChemOntID,ClassifiedResults
87588774,CHEMONTID:0002402,alternative_parents: N-acyl-alpha amino acids
87588774,CHEMONTID:0002309,alternative_parents: Alpha amino acid amides
87588774,CHEMONTID:0001097,alternative_parents: Benzyloxycarbonyls
87588774,CHEMONTID:0004146,alternative_parents: L-alpha-amino acids
87588774,CHEMONTID:0000176,alternative_parents: Benzoic acids and derivatives
87588774,CHEMONTID:0002416,alternative_parents: Pyrrolidine carboxylic acids
87588774,CHEMONTID:0000321,alternative_parents: Benzoyl derivatives
87588774,CHEMONTID:0003023,alternative_parents: N-acylpyrrolidines
87588774,CHEMONTID:0003899,alternative_parents: Aralkylamines
87588774,CHEMONTID:0000346,alternative_parents: Dicarboxylic acids and derivatives
87588774,CHEMONTID:0001240,alternative_parents: Carboxylic acid anhydrides
87588774,CHEMONTID:0001664,alternative_parents: Tertiary carboxylic acid amides
87588774,CHEMONTID:0003001,alternative_parents: Alpha-halocarboxylic acid derivatives
87588774,CHEMONTID:0004176,alternative_parents: Amino acids
87588774,CHEMONTID:0002228,alternative_parents: Dialkylamines
87588774,CHEMONTID:0001205,alternative_parents: Carboxylic acids
87588774,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
87588774,CHEMONTID:0001517,alternative_parents: Organofluorides
87588774,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
87588774,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
87588774,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
87588774,CHEMONTID:0001027,alternative_parents: Alkyl fluorides
87588774,CHEMONTID:0000469,alternative_parents: Monoalkylamines
87588774,CHEMONTID:0003940,alternative_parents: Organic oxides
87588774,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
87588774,NotAvailable,"Substituents: [""Alpha peptide"", ""N-acyl-alpha-amino acid"", ""N-acyl-alpha amino acid or derivatives"", ""Alpha-amino acid amide"", ""Alpha-amino acid"", ""Alpha-amino acid or derivatives"", ""Benzyloxycarbonyl"", ""L-alpha-amino acid"", ""Benzoic acid or derivatives"", ""Benzoyl"", ""N-acylpyrrolidine"", ""Pyrrolidine carboxylic acid"", ""Pyrrolidine carboxylic acid or derivatives"", ""Aralkylamine"", ""Benzenoid"", ""Monocyclic benzene moiety"", ""Dicarboxylic acid or derivatives"", ""Pyrrolidine"", ""Tertiary carboxylic acid amide"", ""Alpha-halocarboxylic acid derivative"", ""Alpha-halocarboxylic acid or derivatives"", ""Carboxylic acid anhydride"", ""Amino acid or derivatives"", ""Amino acid"", ""Carboxamide group"", ""Azacycle"", ""Secondary amine"", ""Secondary aliphatic amine"", ""Carboxylic acid"", ""Organoheterocyclic compound"", ""Alkyl halide"", ""Organic nitrogen compound"", ""Carbonyl group"", ""Organic oxygen compound"", ""Alkyl fluoride"", ""Organic oxide"", ""Organonitrogen compound"", ""Organofluoride"", ""Amine"", ""Organooxygen compound"", ""Primary amine"", ""Organopnictogen compound"", ""Organohalogen compound"", ""Hydrocarbon derivative"", ""Primary aliphatic amine"", ""Aromatic heteromonocyclic compound""]"
87588774,NotAvailable,External_descriptors: []
87588774,NotAvailable,"Ancestors: [""Alkyl fluorides"", ""Alkyl halides"", ""Alpha amino acid amides"", ""Alpha amino acids"", ""Alpha amino acids and derivatives"", ""Alpha-halocarboxylic acid derivatives"", ""Alpha-halocarboxylic acids and derivatives"", ""Amines"", ""Amino acids"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aralkylamines"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzoic acids and derivatives"", ""Benzoyl derivatives"", ""Benzyloxycarbonyls"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid anhydrides"", ""Carboxylic acid derivatives"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Dialkylamines"", ""Dicarboxylic acids and derivatives"", ""Fatty Acyls"", ""Fatty amides"", ""Hydrocarbon derivatives"", ""L-alpha-amino acids"", ""Lipids and lipid-like molecules"", ""Monoalkylamines"", ""N-acyl amines"", ""N-acyl-alpha amino acids"", ""N-acyl-alpha amino acids and derivatives"", ""N-acylpyrrolidines"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organofluorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Peptides"", ""Primary amines"", ""Pyrrolidine carboxylic acids"", ""Pyrrolidine carboxylic acids and derivatives"", ""Pyrrolidines"", ""Secondary amines"", ""Tertiary carboxylic acid amides"", ""Tricarboxylic acids and derivatives""]"
87588774,NotAvailable,"predicted_chebi_terms: [""N-acyl-amino acid (CHEBI:51569)"", ""amino acid amide (CHEBI:22475)"", ""carboxylic ester (CHEBI:33308)"", ""L-alpha-amino acid (CHEBI:15705)"", ""benzenes (CHEBI:22712)"", ""benzoic acids (CHEBI:22723)"", ""organooxygen compound (CHEBI:36963)"", ""carboxylic acid (CHEBI:33575)"", ""pyrrolidinecarboxylic acid (CHEBI:46767)"", ""carbonyl compound (CHEBI:36586)"", ""N-acylpyrrolidine (CHEBI:46766)"", ""aralkylamine (CHEBI:18000)"", ""dicarboxylic acid (CHEBI:35692)"", ""carboxylic anhydride (CHEBI:35873)"", ""carboxamide (CHEBI:37622)"", ""organohalogen compound (CHEBI:36684)"", ""amino acid (CHEBI:33709)"", ""secondary amino compound (CHEBI:50995)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organofluorine compound (CHEBI:37143)"", ""organic molecule (CHEBI:72695)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""alkylamine (CHEBI:13759)"", ""organic oxide (CHEBI:25701)"", ""peptide (CHEBI:16670)"", ""chemical entity (CHEBI:24431)"", ""organic acid (CHEBI:64709)"", ""organonitrogen compound (CHEBI:35352)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""alpha-amino acid (CHEBI:33704)"", ""organic heterocyclic compound (CHEBI:24532)"", ""pyrrolidines (CHEBI:38260)"", ""nitrogen molecular entity (CHEBI:51143)"", ""amine (CHEBI:32952)"", ""amide (CHEBI:32988)"", ""secondary amine (CHEBI:32863)"", ""oxygen molecular entity (CHEBI:25806)"", ""haloalkane (CHEBI:24469)"", ""primary amine (CHEBI:32877)""]"
87588774,NotAvailable,"predicted_lipidmaps_terms: [""Dicarboxylic acids (FA0117)""]"
87588774,NotAvailable,Classification_version: 2.1
87598784,CHEMONTID:0000000,Kingdom: Organic compounds
87598784,CHEMONTID:0000289,"Superclass: Nucleosides, nucleotides, and analogues"
87598784,CHEMONTID:0001506,Class: Purine nucleotides
87598784,CHEMONTID:0001544,Subclass: Purine ribonucleotides
87598784,CHEMONTID:0001617,Direct_parent: Purine ribonucleoside monophosphates
87598784,CHEMONTID:0002259,alternative_parents: Pentose phosphates
87598784,CHEMONTID:0002203,alternative_parents: Glycosylamines
87598784,CHEMONTID:0002987,alternative_parents: 6-aminopurines
87598784,CHEMONTID:0001541,alternative_parents: Monosaccharide phosphates
87598784,CHEMONTID:0003458,alternative_parents: Monoalkyl phosphates
87598784,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
87598784,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
87598784,CHEMONTID:0003886,alternative_parents: Imidolactams
87598784,CHEMONTID:0001967,alternative_parents: Oxolanes
87598784,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
87598784,CHEMONTID:0002467,"alternative_parents: 1,2-diols"
87598784,CHEMONTID:0001661,alternative_parents: Secondary alcohols
87598784,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
87598784,CHEMONTID:0001438,alternative_parents: Organothiophosphorus compounds
87598784,CHEMONTID:0003260,alternative_parents: Sulfenyl compounds
87598784,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
87598784,CHEMONTID:0003940,alternative_parents: Organic oxides
87598784,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
87598784,CHEMONTID:0002450,alternative_parents: Primary amines
87598784,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
87598784,NotAvailable,"Substituents: [""Purine ribonucleoside monophosphate"", ""Pentose phosphate"", ""Pentose-5-phosphate"", ""Glycosyl compound"", ""N-glycosyl compound"", ""6-aminopurine"", ""Monosaccharide phosphate"", ""Pentose monosaccharide"", ""Imidazopyrimidine"", ""Purine"", ""Monoalkyl phosphate"", ""Aminopyrimidine"", ""Alkyl phosphate"", ""Monosaccharide"", ""N-substituted imidazole"", ""Pyrimidine"", ""Imidolactam"", ""Organic phosphoric acid derivative"", ""Phosphoric acid ester"", ""Imidazole"", ""Azole"", ""Oxolane"", ""Heteroaromatic compound"", ""1,2-diol"", ""Secondary alcohol"", ""Azacycle"", ""Sulfenyl compound"", ""Organothiophosphorus compound"", ""Organoheterocyclic compound"", ""Oxacycle"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organonitrogen compound"", ""Organic oxide"", ""Organic oxygen compound"", ""Organooxygen compound"", ""Organosulfur compound"", ""Amine"", ""Alcohol"", ""Primary amine"", ""Aromatic heteropolycyclic compound""]"
87598784,NotAvailable,External_descriptors: []
87598784,NotAvailable,"Ancestors: [""1,2-diols"", ""6-aminopurines"", ""Alcohols and polyols"", ""Alkyl phosphates"", ""Amidines"", ""Amines"", ""Aminopyrimidines and derivatives"", ""Azacyclic compounds"", ""Azoles"", ""Carbohydrates and carbohydrate conjugates"", ""Carboximidamides"", ""Chemical entities"", ""Diazines"", ""Formamidines"", ""Glycosyl compounds"", ""Glycosylamines"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Imidazopyrimidines"", ""Imidolactams"", ""Monoalkyl phosphates"", ""Monosaccharide phosphates"", ""Monosaccharides"", ""N-substituted imidazoles"", ""Nucleosides, nucleotides, and analogues"", ""Organic 1,3-dipolar compounds"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organic phosphoric acids and derivatives"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organophosphorus compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Organothiophosphorus compounds"", ""Oxacyclic compounds"", ""Oxolanes"", ""Pentose phosphates"", ""Pentoses"", ""Phosphate esters"", ""Polyols"", ""Primary amines"", ""Propargyl-type 1,3-dipolar organic compounds"", ""Purine nucleotides"", ""Purine ribonucleoside monophosphates"", ""Purine ribonucleotides"", ""Purines and purine derivatives"", ""Pyrimidines and pyrimidine derivatives"", ""Secondary alcohols"", ""Substituted imidazoles"", ""Sulfenyl compounds"", ""Tetrahydrofurans""]"
87598784,NotAvailable,"predicted_chebi_terms: [""phospho sugar (CHEBI:33447)"", ""N-glycosyl compound (CHEBI:21731)"", ""6-aminopurines (CHEBI:20706)"", ""monosaccharide derivative (CHEBI:63367)"", ""carbohydrate phosphate (CHEBI:26816)"", ""monoalkyl phosphate (CHEBI:25381)"", ""aminopyrimidine (CHEBI:38338)"", ""imidazoles (CHEBI:24780)"", ""heterocyclic compound (CHEBI:5686)"", ""dicarboximide (CHEBI:35356)"", ""organosulfur compound (CHEBI:33261)"", ""oxolanes (CHEBI:26912)"", ""organic aromatic compound (CHEBI:33659)"", ""polyol (CHEBI:26191)"", ""secondary alcohol (CHEBI:35681)"", ""oxacycle (CHEBI:38104)"", ""organothiophosphorus compound (CHEBI:25716)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""primary amine (CHEBI:32877)"", ""purine ribonucleoside monophosphate (CHEBI:26397)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""monosaccharide (CHEBI:35381)"", ""pentose (CHEBI:25901)"", ""glycoside (CHEBI:24400)"", ""organic heterocyclic compound (CHEBI:24532)"", ""imidazopyrimidine (CHEBI:35875)"", ""purines (CHEBI:26401)"", ""organic acid (CHEBI:64709)"", ""phosphoric acid derivative (CHEBI:26079)"", ""phosphoric ester (CHEBI:37734)"", ""alkyl phosphate (CHEBI:22324)"", ""diazines (CHEBI:38313)"", ""pyrimidines (CHEBI:39447)"", ""azole (CHEBI:68452)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""organophosphorus compound (CHEBI:25710)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""nucleobase-containing molecular entity (CHEBI:61120)"", ""purine nucleotide (CHEBI:26395)"", ""purine ribonucleotide (CHEBI:26400)""]"
87598784,NotAvailable,predicted_lipidmaps_terms: []
87598784,NotAvailable,Classification_version: 2.1
87794632,CHEMONTID:0000000,Kingdom: Organic compounds
87794632,CHEMONTID:0004603,Superclass: Organic oxygen compounds
87794632,CHEMONTID:0000323,Class: Organooxygen compounds
87794632,CHEMONTID:0000011,Subclass: Carbohydrates and carbohydrate conjugates
87794632,CHEMONTID:0002105,Intermediate_nodes: Glycosyl compounds
87794632,CHEMONTID:0002203,Direct_parent: Glycosylamines
87794632,CHEMONTID:0001497,alternative_parents: Pentoses
87794632,CHEMONTID:0000291,alternative_parents: Pyrimidones
87794632,CHEMONTID:0002202,alternative_parents: Hydropyrimidines
87794632,CHEMONTID:0001967,alternative_parents: Oxolanes
87794632,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
87794632,CHEMONTID:0001661,alternative_parents: Secondary alcohols
87794632,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
87794632,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
87794632,CHEMONTID:0000286,alternative_parents: Primary alcohols
87794632,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
87794632,CHEMONTID:0003940,alternative_parents: Organic oxides
87794632,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
87794632,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
87794632,NotAvailable,"Substituents: [""N-glycosyl compound"", ""Pentose monosaccharide"", ""Pyrimidone"", ""Hydropyrimidine"", ""Monosaccharide"", ""Pyrimidine"", ""Oxolane"", ""Heteroaromatic compound"", ""Secondary alcohol"", ""Organoheterocyclic compound"", ""Azacycle"", ""Oxacycle"", ""Hydrocarbon derivative"", ""Organic nitrogen compound"", ""Primary alcohol"", ""Organic oxide"", ""Organonitrogen compound"", ""Alcohol"", ""Aromatic heteromonocyclic compound""]"
87794632,NotAvailable,External_descriptors: []
87794632,NotAvailable,"Ancestors: [""Alcohols and polyols"", ""Azacyclic compounds"", ""Carbohydrates and carbohydrate conjugates"", ""Chemical entities"", ""Diazines"", ""Glycosyl compounds"", ""Glycosylamines"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydropyrimidines"", ""Monosaccharides"", ""Organic 1,3-dipolar compounds"", ""Organic acids and derivatives"", ""Organic carbonic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Oxolanes"", ""Pentoses"", ""Primary alcohols"", ""Propargyl-type 1,3-dipolar organic compounds"", ""Pyrimidines and pyrimidine derivatives"", ""Pyrimidones"", ""Secondary alcohols"", ""Tetrahydrofurans""]"
87794632,NotAvailable,"predicted_chebi_terms: [""pentose (CHEBI:25901)"", ""pyrimidone (CHEBI:38337)"", ""pyrimidines (CHEBI:39447)"", ""oxolanes (CHEBI:26912)"", ""organic aromatic compound (CHEBI:33659)"", ""secondary alcohol (CHEBI:35681)"", ""oxacycle (CHEBI:38104)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""primary alcohol (CHEBI:15734)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""N-glycosyl compound (CHEBI:21731)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""monosaccharide (CHEBI:35381)"", ""organic heterocyclic compound (CHEBI:24532)"", ""diazines (CHEBI:38313)"", ""polyol (CHEBI:26191)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""nitrogen molecular entity (CHEBI:51143)"", ""glycoside (CHEBI:24400)""]"
87794632,NotAvailable,predicted_lipidmaps_terms: []
87794632,NotAvailable,Classification_version: 2.1
87850130,CHEMONTID:0000000,Kingdom: Organic compounds
87850130,CHEMONTID:0000012,Superclass: Lipids and lipid-like molecules
87850130,CHEMONTID:0003909,Class: Fatty Acyls
87850130,CHEMONTID:0000262,Subclass: Fatty acids and conjugates
87850130,CHEMONTID:0003086,Direct_parent: Medium-chain fatty acids
87850130,CHEMONTID:0000338,alternative_parents: Branched fatty acids
87850130,CHEMONTID:0002434,alternative_parents: Alpha-hydrogen aldehydes
87850130,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
87850130,CHEMONTID:0001205,alternative_parents: Carboxylic acids
87850130,CHEMONTID:0003940,alternative_parents: Organic oxides
87850130,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
87850130,NotAvailable,mMlecular_framework: Aliphatic acyclic compounds
87850130,NotAvailable,"Substituents: [""Medium-chain fatty acid"", ""Branched fatty acid"", ""Alpha-hydrogen aldehyde"", ""Monocarboxylic acid or derivatives"", ""Carboxylic acid"", ""Carboxylic acid derivative"", ""Organic oxygen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Organooxygen compound"", ""Carbonyl group"", ""Aldehyde"", ""Aliphatic acyclic compound""]"
87850130,NotAvailable,External_descriptors: []
87850130,NotAvailable,"Ancestors: [""Aldehydes"", ""Alpha-hydrogen aldehydes"", ""Branched fatty acids"", ""Carbonyl compounds"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Fatty Acyls"", ""Fatty acids and conjugates"", ""Hydrocarbon derivatives"", ""Lipids and lipid-like molecules"", ""Medium-chain fatty acids"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organooxygen compounds""]"
87850130,NotAvailable,"predicted_chebi_terms: [""branched-chain fatty acid (CHEBI:35819)"", ""aldehyde (CHEBI:17478)"", ""monocarboxylic acid (CHEBI:25384)"", ""carboxylic acid (CHEBI:33575)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""medium-chain fatty acid (CHEBI:59554)"", ""chemical entity (CHEBI:24431)"", ""lipid (CHEBI:18059)"", ""organooxygen compound (CHEBI:36963)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""carbonyl compound (CHEBI:36586)"", ""organic acid (CHEBI:64709)""]"
